service_id,date,exception_type
719,20140818,1
719,20140819,1
719,20140820,1
719,20140821,1
719,20140825,1
719,20140826,1
719,20140827,1
719,20140828,1
719,20140901,1
719,20140902,1
719,20140903,1
719,20140904,1
719,20140908,1
719,20140909,1
719,20140910,1
719,20140911,1
719,20140915,1
719,20140916,1
719,20140917,1
719,20140918,1
719,20140922,1
719,20140923,1
719,20140924,1
719,20140925,1
719,20140929,1
719,20140930,1
719,20141001,1
719,20141002,1
719,20141006,1
719,20141007,1
719,20141008,1
719,20141009,1
719,20141013,1
719,20141014,1
719,20141015,1
719,20141016,1
719,20141027,1
719,20141028,1
719,20141029,1
719,20141030,1
719,20141103,1
719,20141104,1
719,20141105,1
719,20141106,1
719,20141110,1
719,20141111,1
719,20141112,1
719,20141113,1
719,20141117,1
719,20141118,1
719,20141119,1
719,20141120,1
719,20141124,1
719,20141125,1
719,20141126,1
719,20141127,1
719,20141201,1
719,20141202,1
719,20141203,1
719,20141204,1
719,20141208,1
719,20141209,1
719,20141210,1
719,20141211,1
718,20140818,1
718,20140819,1
718,20140820,1
718,20140821,1
718,20140822,1
718,20140825,1
718,20140826,1
718,20140827,1
718,20140828,1
718,20140829,1
718,20140901,1
718,20140902,1
718,20140903,1
718,20140904,1
718,20140905,1
718,20140908,1
718,20140909,1
718,20140910,1
718,20140911,1
718,20140912,1
718,20140915,1
718,20140916,1
718,20140917,1
718,20140918,1
718,20140919,1
718,20140922,1
718,20140923,1
718,20140924,1
718,20140925,1
718,20140926,1
718,20140929,1
718,20140930,1
718,20141001,1
718,20141002,1
718,20141003,1
718,20141006,1
718,20141007,1
718,20141008,1
718,20141009,1
718,20141010,1
718,20141013,1
718,20141014,1
718,20141015,1
718,20141016,1
718,20141017,1
718,20141027,1
718,20141028,1
718,20141029,1
718,20141030,1
718,20141031,1
718,20141103,1
718,20141104,1
718,20141105,1
718,20141106,1
718,20141107,1
718,20141110,1
718,20141111,1
718,20141112,1
718,20141113,1
718,20141114,1
718,20141117,1
718,20141118,1
718,20141119,1
718,20141120,1
718,20141121,1
718,20141124,1
718,20141125,1
718,20141126,1
718,20141127,1
718,20141128,1
718,20141201,1
718,20141202,1
718,20141203,1
718,20141204,1
718,20141205,1
718,20141208,1
718,20141209,1
718,20141210,1
718,20141211,1
718,20141212,1
705,20140624,1
705,20140625,1
705,20140626,1
705,20140627,1
705,20140628,1
705,20140701,1
705,20140702,1
705,20140703,1
705,20140704,1
705,20140705,1
705,20140708,1
705,20140709,1
705,20140710,1
705,20140711,1
705,20140712,1
705,20140715,1
705,20140716,1
705,20140717,1
705,20140718,1
705,20140719,1
705,20140722,1
705,20140723,1
705,20140724,1
705,20140725,1
705,20140726,1
705,20140729,1
705,20140730,1
705,20140731,1
705,20140801,1
705,20140802,1
705,20140805,1
705,20140806,1
705,20140807,1
705,20140808,1
705,20140809,1
705,20140812,1
705,20140813,1
705,20140814,1
705,20140815,1
705,20140816,1
705,20140819,1
705,20140820,1
705,20140821,1
705,20140822,1
705,20140823,1
705,20140826,1
705,20140827,1
705,20140828,1
705,20140829,1
705,20140830,1
704,20140818,1
704,20140820,1
704,20140821,1
704,20140822,1
704,20140825,1
704,20140827,1
704,20140828,1
704,20140829,1
704,20140901,1
704,20140903,1
704,20140904,1
704,20140905,1
704,20140908,1
704,20140910,1
704,20140911,1
704,20140912,1
704,20140915,1
704,20140917,1
704,20140918,1
704,20140919,1
704,20140922,1
704,20140924,1
704,20140925,1
704,20140926,1
704,20140929,1
704,20141001,1
704,20141002,1
704,20141003,1
704,20141006,1
704,20141008,1
704,20141009,1
704,20141010,1
704,20141013,1
704,20141015,1
704,20141016,1
704,20141017,1
704,20141020,1
704,20141022,1
704,20141023,1
704,20141024,1
704,20141027,1
704,20141028,1
704,20141029,1
704,20141030,1
704,20141031,1
704,20141103,1
704,20141105,1
704,20141106,1
704,20141107,1
704,20141110,1
704,20141112,1
704,20141113,1
704,20141114,1
704,20141117,1
704,20141119,1
704,20141120,1
704,20141121,1
704,20141124,1
704,20141126,1
704,20141127,1
704,20141128,1
704,20141201,1
704,20141203,1
704,20141204,1
704,20141205,1
704,20141208,1
704,20141210,1
704,20141211,1
704,20141212,1
707,20140902,1
707,20140903,1
707,20140904,1
707,20140905,1
707,20140906,1
707,20140909,1
707,20140910,1
707,20140911,1
707,20140912,1
707,20140913,1
707,20140916,1
707,20140917,1
707,20140918,1
707,20140919,1
707,20140920,1
707,20140923,1
707,20140924,1
707,20140925,1
707,20140926,1
707,20140927,1
707,20140930,1
707,20141001,1
707,20141002,1
707,20141003,1
707,20141004,1
707,20141007,1
707,20141008,1
707,20141009,1
707,20141010,1
707,20141011,1
707,20141014,1
707,20141015,1
707,20141016,1
707,20141017,1
707,20141018,1
707,20141021,1
707,20141022,1
707,20141023,1
707,20141024,1
707,20141025,1
707,20141028,1
707,20141029,1
707,20141030,1
707,20141031,1
707,20141101,1
707,20141104,1
707,20141105,1
707,20141106,1
707,20141107,1
707,20141108,1
707,20141111,1
707,20141112,1
707,20141113,1
707,20141114,1
707,20141115,1
707,20141118,1
707,20141119,1
707,20141120,1
707,20141121,1
707,20141122,1
707,20141125,1
707,20141126,1
707,20141127,1
707,20141128,1
707,20141129,1
707,20141202,1
707,20141203,1
707,20141204,1
707,20141205,1
707,20141206,1
707,20141209,1
707,20141210,1
707,20141211,1
707,20141212,1
707,20141213,1
706,20140627,1
706,20140704,1
706,20140711,1
706,20140718,1
706,20140725,1
706,20140801,1
706,20140808,1
706,20140815,1
706,20140822,1
706,20140829,1
709,20140907,1
709,20140914,1
709,20140921,1
709,20140928,1
709,20141005,1
709,20141012,1
709,20141019,1
709,20141026,1
709,20141101,1
709,20141102,1
709,20141109,1
709,20141116,1
709,20141123,1
709,20141130,1
709,20141207,1
708,20140906,1
708,20140913,1
708,20140920,1
708,20140927,1
708,20141004,1
708,20141011,1
708,20141018,1
708,20141025,1
708,20141108,1
708,20141115,1
708,20141122,1
708,20141129,1
708,20141206,1
708,20141213,1
711,20140818,1
711,20140819,1
711,20140820,1
711,20140821,1
711,20140822,1
711,20140825,1
711,20140826,1
711,20140827,1
711,20140828,1
711,20140829,1
710,20140905,1
710,20140912,1
710,20140919,1
710,20140926,1
710,20141003,1
710,20141010,1
710,20141017,1
710,20141024,1
710,20141031,1
710,20141107,1
710,20141114,1
710,20141121,1
710,20141128,1
710,20141205,1
710,20141212,1
728,20140818,1
728,20140819,1
728,20140821,1
728,20140825,1
728,20140826,1
728,20140828,1
728,20140901,1
728,20140902,1
728,20140904,1
728,20140908,1
728,20140909,1
728,20140911,1
728,20140915,1
728,20140916,1
728,20140918,1
728,20140922,1
728,20140923,1
728,20140925,1
728,20140930,1
728,20141002,1
728,20141006,1
728,20141007,1
728,20141009,1
728,20141013,1
728,20141014,1
728,20141016,1
728,20141020,1
728,20141021,1
728,20141023,1
728,20141103,1
728,20141104,1
728,20141106,1
728,20141110,1
728,20141111,1
728,20141113,1
728,20141117,1
728,20141118,1
728,20141120,1
728,20141124,1
728,20141125,1
728,20141127,1
728,20141201,1
728,20141202,1
728,20141204,1
728,20141208,1
728,20141209,1
728,20141211,1
730,20140820,1
730,20140822,1
730,20140827,1
730,20140829,1
730,20140903,1
730,20140905,1
730,20140910,1
730,20140912,1
730,20140917,1
730,20140919,1
730,20140924,1
730,20140926,1
730,20141001,1
730,20141003,1
730,20141008,1
730,20141010,1
730,20141015,1
730,20141017,1
730,20141022,1
730,20141024,1
730,20141029,1
730,20141031,1
730,20141105,1
730,20141107,1
730,20141112,1
730,20141114,1
730,20141119,1
730,20141121,1
730,20141126,1
730,20141128,1
730,20141203,1
730,20141205,1
730,20141210,1
730,20141212,1
731,20140929,1
731,20141027,1
731,20141028,1
731,20141030,1
732,20140817,1
732,20141012,1
732,20141019,1
732,20141026,1
732,20141101,1
732,20141102,1
732,20141109,1
732,20141116,1
732,20141123,1
732,20141130,1
732,20141207,1
733,20140820,1
733,20140827,1
733,20140903,1
733,20140910,1
733,20140917,1
733,20140924,1
733,20141001,1
733,20141008,1
733,20141015,1
733,20141029,1
733,20141105,1
733,20141112,1
733,20141119,1
733,20141126,1
733,20141203,1
733,20141210,1
734,20140629,1
734,20140706,1
734,20140713,1
734,20140720,1
734,20140727,1
734,20140803,1
734,20140810,1
734,20140824,1
734,20140831,1
734,20140907,1
734,20140914,1
734,20140921,1
734,20140928,1
734,20141005,1
735,20140818,1
735,20140820,1
735,20140821,1
735,20140825,1
735,20140827,1
735,20140828,1
735,20140901,1
735,20140903,1
735,20140904,1
735,20140908,1
735,20140910,1
735,20140911,1
735,20140915,1
735,20140917,1
735,20140918,1
735,20140922,1
735,20140924,1
735,20140925,1
735,20140929,1
735,20141001,1
735,20141002,1
735,20141006,1
735,20141008,1
735,20141009,1
735,20141013,1
735,20141015,1
735,20141016,1
735,20141027,1
735,20141029,1
735,20141030,1
735,20141103,1
735,20141105,1
735,20141106,1
735,20141110,1
735,20141112,1
735,20141113,1
735,20141117,1
735,20141119,1
735,20141120,1
735,20141124,1
735,20141126,1
735,20141127,1
735,20141201,1
735,20141203,1
735,20141204,1
735,20141208,1
735,20141210,1
735,20141211,1
720,20140822,1
720,20140829,1
720,20140905,1
720,20140912,1
720,20140919,1
720,20140926,1
720,20141003,1
720,20141010,1
720,20141017,1
720,20141031,1
720,20141107,1
720,20141114,1
720,20141121,1
720,20141128,1
720,20141205,1
720,20141212,1
722,20140819,1
722,20140821,1
722,20140822,1
722,20140826,1
722,20140828,1
722,20140829,1
722,20140902,1
722,20140904,1
722,20140905,1
722,20140909,1
722,20140911,1
722,20140912,1
722,20140916,1
722,20140918,1
722,20140919,1
722,20140923,1
722,20140925,1
722,20140926,1
722,20140930,1
722,20141002,1
722,20141003,1
722,20141007,1
722,20141009,1
722,20141010,1
722,20141014,1
722,20141016,1
722,20141017,1
722,20141021,1
722,20141023,1
722,20141024,1
722,20141104,1
722,20141106,1
722,20141107,1
722,20141111,1
722,20141113,1
722,20141114,1
722,20141118,1
722,20141120,1
722,20141121,1
722,20141125,1
722,20141127,1
722,20141128,1
722,20141202,1
722,20141204,1
722,20141205,1
722,20141209,1
722,20141211,1
722,20141212,1
723,20140623,1
723,20140624,1
723,20140625,1
723,20140626,1
723,20140627,1
723,20140630,1
723,20140701,1
723,20140702,1
723,20140703,1
723,20140704,1
723,20140707,1
723,20140708,1
723,20140709,1
723,20140710,1
723,20140711,1
723,20140714,1
723,20140715,1
723,20140716,1
723,20140717,1
723,20140718,1
723,20140721,1
723,20140722,1
723,20140723,1
723,20140724,1
723,20140725,1
723,20140728,1
723,20140729,1
723,20140730,1
723,20140731,1
723,20140801,1
723,20140804,1
723,20140805,1
723,20140806,1
723,20140807,1
723,20140808,1
723,20140811,1
723,20140812,1
723,20140813,1
723,20140814,1
723,20140815,1
723,20141020,1
723,20141021,1
723,20141022,1
723,20141023,1
723,20141024,1
724,20140629,1
724,20140706,1
724,20140713,1
724,20140720,1
724,20140727,1
724,20140803,1
724,20140810,1
724,20140817,1
724,20140824,1
724,20140831,1
724,20140907,1
724,20140914,1
724,20140921,1
724,20140928,1
724,20141005,1
724,20141012,1
724,20141019,1
724,20141026,1
724,20141109,1
724,20141116,1
724,20141123,1
724,20141130,1
724,20141207,1
725,20140818,1
725,20140819,1
725,20140821,1
725,20140822,1
725,20140825,1
725,20140826,1
725,20140828,1
725,20140829,1
725,20140901,1
725,20140902,1
725,20140904,1
725,20140905,1
725,20140908,1
725,20140909,1
725,20140911,1
725,20140912,1
725,20140915,1
725,20140916,1
725,20140918,1
725,20140919,1
725,20140922,1
725,20140923,1
725,20140925,1
725,20140926,1
725,20140929,1
725,20140930,1
725,20141002,1
725,20141003,1
725,20141006,1
725,20141007,1
725,20141009,1
725,20141010,1
725,20141013,1
725,20141014,1
725,20141016,1
725,20141017,1
725,20141027,1
725,20141028,1
725,20141030,1
725,20141031,1
725,20141103,1
725,20141104,1
725,20141106,1
725,20141107,1
725,20141110,1
725,20141111,1
725,20141113,1
725,20141114,1
725,20141117,1
725,20141118,1
725,20141120,1
725,20141121,1
725,20141124,1
725,20141125,1
725,20141127,1
725,20141128,1
725,20141201,1
725,20141202,1
725,20141204,1
725,20141205,1
725,20141208,1
725,20141209,1
725,20141211,1
725,20141212,1
726,20140820,1
726,20140822,1
726,20140827,1
726,20140829,1
726,20140903,1
726,20140905,1
726,20140910,1
726,20140912,1
726,20140917,1
726,20140919,1
726,20140924,1
726,20140926,1
726,20141001,1
726,20141003,1
726,20141008,1
726,20141010,1
726,20141015,1
726,20141017,1
726,20141029,1
726,20141031,1
726,20141105,1
726,20141107,1
726,20141112,1
726,20141114,1
726,20141119,1
726,20141121,1
726,20141126,1
726,20141128,1
726,20141203,1
726,20141205,1
726,20141210,1
726,20141212,1
727,20140627,1
727,20140801,1
727,20140808,1
727,20140815,1
727,20140822,1
727,20140829,1
727,20140905,1
727,20140912,1
727,20140919,1
727,20140926,1
727,20141003,1
727,20141010,1
727,20141017,1
727,20141024,1
727,20141031,1
727,20141107,1
727,20141114,1
727,20141121,1
727,20141128,1
727,20141205,1
727,20141212,1
821,20140623,1
821,20140624,1
821,20140625,1
821,20140626,1
821,20140627,1
821,20140630,1
821,20140701,1
821,20140702,1
821,20140703,1
821,20140704,1
821,20140707,1
821,20140708,1
821,20140709,1
821,20140710,1
821,20140711,1
821,20140714,1
821,20140715,1
821,20140721,1
821,20140722,1
821,20140723,1
821,20140724,1
821,20140725,1
821,20140728,1
821,20140729,1
821,20140730,1
821,20140731,1
821,20140801,1
821,20140804,1
821,20140805,1
821,20140806,1
821,20140807,1
821,20140808,1
821,20140811,1
821,20140812,1
821,20140813,1
821,20140814,1
821,20140815,1
820,20140629,1
820,20140706,1
820,20140713,1
820,20140727,1
820,20140803,1
820,20140810,1
823,20140623,1
823,20140624,1
823,20140625,1
823,20140626,1
823,20140627,1
823,20140630,1
823,20140701,1
823,20140702,1
823,20140703,1
823,20140704,1
823,20140707,1
823,20140708,1
823,20140709,1
823,20140710,1
823,20140711,1
823,20140722,1
823,20140723,1
823,20140724,1
823,20140725,1
823,20140728,1
823,20140729,1
823,20140730,1
823,20140731,1
823,20140801,1
823,20140804,1
823,20140805,1
823,20140806,1
823,20140807,1
823,20140808,1
823,20140811,1
823,20140812,1
823,20140813,1
823,20140814,1
823,20140815,1
822,20140628,1
822,20140705,1
822,20140712,1
822,20140726,1
822,20140802,1
822,20140809,1
822,20140816,1
817,20140623,1
817,20140624,1
817,20140625,1
817,20140626,1
817,20140627,1
817,20140630,1
817,20140701,1
817,20140702,1
817,20140703,1
817,20140704,1
817,20140707,1
817,20140708,1
817,20140709,1
817,20140710,1
817,20140714,1
817,20140715,1
817,20140721,1
817,20140722,1
817,20140723,1
817,20140724,1
817,20140725,1
817,20140728,1
817,20140729,1
817,20140730,1
817,20140731,1
817,20140801,1
817,20140804,1
817,20140805,1
817,20140806,1
817,20140807,1
817,20140808,1
817,20140811,1
817,20140812,1
817,20140813,1
817,20140814,1
817,20140815,1
816,20140629,1
816,20140706,1
816,20140727,1
816,20140803,1
816,20140810,1
819,20140818,1
819,20140919,1
819,20141027,1
819,20141028,1
819,20141029,1
819,20141030,1
819,20141031,1
819,20141127,1
818,20140628,1
818,20140705,1
818,20140726,1
818,20140802,1
818,20140809,1
818,20140816,1
829,20140919,1
829,20141031,1
828,20140822,1
828,20140829,1
828,20140905,1
828,20140912,1
828,20140926,1
828,20141003,1
828,20141010,1
828,20141017,1
828,20141024,1
828,20141107,1
828,20141114,1
828,20141121,1
828,20141128,1
828,20141205,1
828,20141212,1
831,20140716,1
831,20140717,1
831,20140718,1
830,20140822,1
830,20140825,1
830,20140829,1
830,20140901,1
830,20140905,1
830,20140908,1
830,20140912,1
830,20140915,1
830,20140922,1
830,20140926,1
830,20140929,1
830,20141003,1
830,20141006,1
830,20141010,1
830,20141013,1
830,20141017,1
830,20141020,1
830,20141024,1
830,20141103,1
830,20141107,1
830,20141110,1
830,20141114,1
830,20141117,1
830,20141121,1
830,20141124,1
830,20141128,1
830,20141201,1
830,20141205,1
830,20141208,1
830,20141212,1
825,20140628,1
825,20140705,1
825,20140712,1
825,20140726,1
825,20140802,1
825,20140809,1
824,20140623,1
824,20140624,1
824,20140625,1
824,20140626,1
824,20140627,1
824,20140630,1
824,20140701,1
824,20140702,1
824,20140703,1
824,20140704,1
824,20140707,1
824,20140708,1
824,20140709,1
824,20140710,1
824,20140711,1
824,20140722,1
824,20140723,1
824,20140724,1
824,20140725,1
824,20140728,1
824,20140729,1
824,20140730,1
824,20140731,1
824,20140801,1
824,20140804,1
824,20140805,1
824,20140806,1
824,20140807,1
824,20140808,1
827,20140623,1
827,20140624,1
827,20140625,1
827,20140626,1
827,20140630,1
827,20140701,1
827,20140702,1
827,20140703,1
827,20140707,1
827,20140708,1
827,20140709,1
827,20140710,1
827,20140714,1
827,20140715,1
827,20140721,1
827,20140722,1
827,20140723,1
827,20140724,1
827,20140728,1
827,20140729,1
827,20140730,1
827,20140731,1
827,20140804,1
827,20140805,1
827,20140806,1
827,20140807,1
827,20140811,1
827,20140812,1
827,20140813,1
827,20140814,1
826,20140627,1
826,20140704,1
826,20140711,1
826,20140725,1
826,20140801,1
826,20140808,1
826,20140815,1
804,20140630,1
804,20140701,1
804,20140702,1
804,20140703,1
804,20140704,1
804,20140707,1
804,20140708,1
804,20140709,1
804,20140710,1
804,20140711,1
804,20140714,1
804,20140715,1
804,20140716,1
804,20140717,1
804,20140718,1
804,20140721,1
804,20140722,1
804,20140723,1
804,20140724,1
804,20140725,1
804,20140728,1
804,20140729,1
804,20140730,1
804,20140731,1
804,20140801,1
804,20140804,1
804,20140805,1
804,20140806,1
804,20140807,1
804,20140808,1
804,20140811,1
805,20140731,1
806,20140801,1
807,20140803,1
800,20140623,1
800,20140629,1
800,20140630,1
800,20140706,1
800,20140707,1
800,20140713,1
800,20140714,1
800,20140720,1
800,20140721,1
800,20140727,1
800,20140728,1
800,20140803,1
800,20140804,1
800,20140810,1
800,20140811,1
800,20140817,1
801,20140628,1
801,20140629,1
801,20140705,1
801,20140706,1
801,20140712,1
801,20140713,1
801,20140719,1
801,20140720,1
801,20140726,1
801,20140727,1
801,20140802,1
801,20140803,1
801,20140809,1
801,20140810,1
801,20140816,1
801,20140817,1
802,20140623,1
802,20140624,1
802,20140625,1
802,20140626,1
802,20140627,1
802,20140630,1
802,20140701,1
802,20140702,1
802,20140703,1
802,20140704,1
802,20140707,1
802,20140708,1
802,20140709,1
802,20140710,1
802,20140711,1
802,20140714,1
802,20140715,1
802,20140716,1
802,20140717,1
802,20140718,1
802,20140721,1
802,20140722,1
802,20140723,1
802,20140724,1
802,20140725,1
802,20140728,1
802,20140729,1
802,20140730,1
802,20140731,1
802,20140801,1
802,20140804,1
802,20140805,1
802,20140806,1
802,20140807,1
802,20140808,1
802,20140811,1
802,20140812,1
803,20140624,1
803,20140625,1
803,20140626,1
803,20140627,1
803,20140630,1
803,20140701,1
803,20140702,1
803,20140703,1
803,20140704,1
803,20140707,1
803,20140708,1
803,20140709,1
803,20140710,1
803,20140711,1
803,20140714,1
803,20140715,1
803,20140716,1
803,20140717,1
803,20140718,1
803,20140721,1
803,20140722,1
803,20140723,1
803,20140724,1
803,20140725,1
803,20140728,1
803,20140729,1
803,20140730,1
803,20140731,1
803,20140801,1
803,20140804,1
803,20140805,1
803,20140806,1
803,20140807,1
803,20140808,1
803,20140811,1
812,20140627,1
812,20140704,1
812,20140718,1
812,20140725,1
812,20140801,1
812,20140808,1
812,20140815,1
813,20140819,1
813,20140820,1
813,20140821,1
813,20140822,1
813,20140825,1
813,20140826,1
813,20140827,1
813,20140828,1
813,20140829,1
813,20140901,1
813,20140902,1
813,20140903,1
813,20140904,1
813,20140905,1
813,20140908,1
813,20140909,1
813,20140910,1
813,20140911,1
813,20140912,1
813,20140915,1
813,20140916,1
813,20140917,1
813,20140918,1
813,20140922,1
813,20140923,1
813,20140924,1
813,20140925,1
813,20140926,1
813,20140929,1
813,20140930,1
813,20141001,1
813,20141002,1
813,20141003,1
813,20141006,1
813,20141007,1
813,20141008,1
813,20141009,1
813,20141010,1
813,20141013,1
813,20141014,1
813,20141015,1
813,20141016,1
813,20141017,1
813,20141020,1
813,20141021,1
813,20141022,1
813,20141023,1
813,20141024,1
813,20141103,1
813,20141104,1
813,20141105,1
813,20141106,1
813,20141107,1
813,20141110,1
813,20141111,1
813,20141112,1
813,20141113,1
813,20141114,1
813,20141117,1
813,20141118,1
813,20141119,1
813,20141120,1
813,20141121,1
813,20141124,1
813,20141125,1
813,20141126,1
813,20141128,1
813,20141201,1
813,20141202,1
813,20141203,1
813,20141204,1
813,20141205,1
813,20141208,1
813,20141209,1
813,20141210,1
813,20141211,1
813,20141212,1
814,20140819,1
814,20140821,1
814,20140825,1
814,20140826,1
814,20140828,1
814,20140901,1
814,20140902,1
814,20140904,1
814,20140908,1
814,20140909,1
814,20140911,1
814,20140915,1
814,20140916,1
814,20140918,1
814,20140922,1
814,20140923,1
814,20140925,1
814,20140929,1
814,20140930,1
814,20141002,1
814,20141006,1
814,20141007,1
814,20141009,1
814,20141013,1
814,20141014,1
814,20141016,1
814,20141020,1
814,20141021,1
814,20141023,1
814,20141103,1
814,20141104,1
814,20141106,1
814,20141110,1
814,20141111,1
814,20141113,1
814,20141117,1
814,20141118,1
814,20141120,1
814,20141124,1
814,20141125,1
814,20141201,1
814,20141202,1
814,20141204,1
814,20141208,1
814,20141209,1
814,20141211,1
815,20140820,1
815,20140822,1
815,20140827,1
815,20140829,1
815,20140903,1
815,20140905,1
815,20140910,1
815,20140912,1
815,20140917,1
815,20140924,1
815,20140926,1
815,20141001,1
815,20141003,1
815,20141008,1
815,20141010,1
815,20141015,1
815,20141017,1
815,20141022,1
815,20141024,1
815,20141105,1
815,20141107,1
815,20141112,1
815,20141114,1
815,20141119,1
815,20141121,1
815,20141126,1
815,20141128,1
815,20141203,1
815,20141205,1
815,20141210,1
815,20141212,1
808,20140802,1
809,20140629,1
809,20140706,1
809,20140720,1
809,20140727,1
809,20140803,1
809,20140810,1
810,20140623,1
810,20140624,1
810,20140625,1
810,20140626,1
810,20140627,1
810,20140630,1
810,20140701,1
810,20140702,1
810,20140703,1
810,20140704,1
810,20140707,1
810,20140708,1
810,20140709,1
810,20140710,1
810,20140714,1
810,20140715,1
810,20140716,1
810,20140717,1
810,20140718,1
810,20140721,1
810,20140722,1
810,20140723,1
810,20140724,1
810,20140725,1
810,20140728,1
810,20140729,1
810,20140730,1
810,20140731,1
810,20140801,1
810,20140804,1
810,20140805,1
810,20140806,1
810,20140807,1
810,20140808,1
810,20140811,1
810,20140812,1
810,20140813,1
810,20140814,1
810,20140815,1
811,20140628,1
811,20140705,1
811,20140719,1
811,20140726,1
811,20140802,1
811,20140809,1
811,20140816,1
791,20140628,1
791,20140705,1
791,20140712,1
791,20140719,1
791,20140726,1
791,20140802,1
791,20140809,1
790,20140623,1
790,20140624,1
790,20140625,1
790,20140626,1
790,20140627,1
790,20140812,1
790,20140813,1
790,20140814,1
790,20140815,1
789,20140824,1
789,20140831,1
789,20140907,1
789,20140914,1
789,20140921,1
789,20140928,1
789,20141005,1
788,20140823,1
788,20140830,1
788,20140906,1
788,20140913,1
788,20140920,1
788,20140927,1
788,20141004,1
788,20141011,1
788,20141018,1
788,20141025,1
787,20140817,1
787,20141101,1
786,20140818,1
786,20140819,1
786,20140822,1
786,20140826,1
786,20140829,1
786,20140902,1
786,20140909,1
786,20140916,1
786,20140923,1
786,20140930,1
786,20141007,1
786,20141014,1
786,20141021,1
786,20141028,1
786,20141104,1
785,20140817,1
785,20141026,1
785,20141102,1
784,20140623,1
784,20140625,1
784,20140626,1
784,20140630,1
784,20140702,1
784,20140703,1
784,20140707,1
784,20140709,1
784,20140710,1
784,20140714,1
784,20140716,1
784,20140717,1
784,20140721,1
784,20140723,1
784,20140724,1
784,20140728,1
784,20140730,1
784,20140731,1
784,20140804,1
784,20140806,1
784,20140807,1
784,20140811,1
784,20140813,1
784,20140814,1
784,20141027,1
784,20141029,1
784,20141030,1
799,20140820,1
799,20140821,1
799,20140827,1
799,20140828,1
799,20140903,1
799,20140904,1
799,20140910,1
799,20140911,1
799,20140917,1
799,20140918,1
799,20140924,1
799,20140925,1
799,20141001,1
799,20141002,1
799,20141008,1
799,20141009,1
799,20141015,1
799,20141016,1
799,20141022,1
799,20141023,1
799,20141105,1
799,20141106,1
799,20141112,1
799,20141113,1
799,20141119,1
799,20141120,1
799,20141126,1
799,20141127,1
799,20141203,1
799,20141204,1
799,20141210,1
799,20141211,1
798,20140807,1
797,20140628,1
797,20140705,1
797,20140712,1
797,20140719,1
797,20140726,1
797,20140802,1
797,20140809,1
797,20140823,1
797,20140830,1
797,20140906,1
797,20140913,1
797,20140920,1
797,20140927,1
797,20141004,1
797,20141011,1
797,20141018,1
797,20141025,1
797,20141108,1
797,20141115,1
797,20141122,1
797,20141129,1
797,20141206,1
797,20141213,1
796,20141024,1
796,20141031,1
795,20141012,1
795,20141019,1
795,20141109,1
795,20141116,1
795,20141123,1
795,20141130,1
795,20141207,1
794,20140701,1
794,20140702,1
794,20140703,1
794,20140704,1
794,20140708,1
794,20140709,1
794,20140710,1
794,20140711,1
794,20140715,1
794,20140716,1
794,20140717,1
794,20140718,1
794,20140722,1
794,20140723,1
794,20140724,1
794,20140725,1
794,20140729,1
794,20140730,1
794,20140731,1
794,20140801,1
794,20140805,1
794,20140806,1
794,20140807,1
794,20140808,1
793,20140701,1
793,20140708,1
793,20140715,1
793,20140722,1
793,20140729,1
793,20140805,1
792,20140630,1
792,20140707,1
792,20140714,1
792,20140721,1
792,20140728,1
792,20140804,1
792,20140811,1
774,20141028,1
774,20141029,1
774,20141030,1
775,20140818,1
775,20140821,1
775,20140822,1
775,20140825,1
775,20140828,1
775,20140829,1
775,20140901,1
775,20140904,1
775,20140905,1
775,20140908,1
775,20140911,1
775,20140912,1
775,20140915,1
775,20140918,1
775,20140919,1
775,20140922,1
775,20140925,1
775,20140926,1
775,20140929,1
775,20141002,1
775,20141003,1
775,20141006,1
775,20141009,1
775,20141010,1
775,20141013,1
775,20141016,1
775,20141017,1
775,20141020,1
775,20141023,1
775,20141024,1
775,20141103,1
775,20141106,1
775,20141107,1
775,20141110,1
775,20141113,1
775,20141114,1
775,20141117,1
775,20141120,1
775,20141121,1
775,20141124,1
775,20141127,1
775,20141128,1
775,20141201,1
775,20141204,1
775,20141205,1
775,20141208,1
775,20141211,1
775,20141212,1
772,20141029,1
772,20141030,1
772,20141031,1
773,20140819,1
773,20140820,1
773,20140821,1
773,20140826,1
773,20140827,1
773,20140828,1
773,20140902,1
773,20140903,1
773,20140904,1
773,20140909,1
773,20140910,1
773,20140911,1
773,20140916,1
773,20140917,1
773,20140918,1
773,20140923,1
773,20140924,1
773,20140925,1
773,20140930,1
773,20141001,1
773,20141002,1
773,20141007,1
773,20141008,1
773,20141009,1
773,20141014,1
773,20141015,1
773,20141016,1
773,20141021,1
773,20141022,1
773,20141023,1
773,20141104,1
773,20141105,1
773,20141106,1
773,20141111,1
773,20141112,1
773,20141113,1
773,20141118,1
773,20141119,1
773,20141120,1
773,20141125,1
773,20141126,1
773,20141127,1
773,20141202,1
773,20141203,1
773,20141204,1
773,20141209,1
773,20141210,1
773,20141211,1
770,20140820,1
770,20140821,1
770,20140822,1
770,20140827,1
770,20140828,1
770,20140829,1
770,20140903,1
770,20140904,1
770,20140905,1
770,20140910,1
770,20140911,1
770,20140912,1
770,20140917,1
770,20140918,1
770,20140919,1
770,20140924,1
770,20140925,1
770,20140926,1
770,20141001,1
770,20141002,1
770,20141003,1
770,20141008,1
770,20141009,1
770,20141010,1
770,20141015,1
770,20141016,1
